2015	9	15	0	Yum!_Brands	20
2015	9	15	20	Ford_Motor_Company	162
2015	9	15	20	Micron_Technology	20
2015	9	15	20	News_Corporation	35
2015	9	15	20	Nordstrom	24
2015	9	15	20	Skyworks_Solutions	22
2015	9	15	21	Caterpillar	30
2015	9	15	21	Netflix	348
2015	9	16	6	BlackRock	26
2015	9	16	6	Hasbro	72
2015	9	16	9	Cisco_Systems	83
2015	9	16	12	Apple_Inc.	482
2015	9	16	12	Citrix_Systems	53
2015	9	16	17	United_Technologies_Corporation	43
2015	9	16	20	Harman_International_Industries	26
2015	9	17	1	Netflix	298
2015	9	17	1	Target_Corporation	93
2015	9	17	2	Mattel	25
2015	9	17	4	Citigroup	27
2015	9	17	4	Hasbro	95
2015	9	17	5	Amazon.com	309
2015	9	17	15	Citigroup	94
2015	9	17	15	Ford_Motor_Company	163
2015	9	17	15	Mattel	51
2015	9	17	15	Red_Hat	43
2015	9	18	12	BlackRock	32
2015	9	18	12	Citrix_Systems	42
2015	9	18	19	Caterpillar	36
2015	9	18	20	U.S._Bancorp	22
2015	9	19	2	Akamai_Technologies	54
2015	9	19	4	Hasbro	85
2015	9	19	4	Pfizer	21
2015	9	19	4	Target_Corporation	64
2015	9	19	9	News_Corporation	28
2015	9	19	19	Visa_Inc.	23
2015	9	19	22	Akamai_Technologies	67
2015	9	19	22	Citigroup	27
2015	9	19	22	Hasbro	100
2015	9	19	22	Mattel	34
2015	9	20	0	Applied_Materials	20
2015	9	20	0	BlackRock	32
2015	9	20	3	Apple_Inc.	203
2015	9	20	3	Comcast_Corporation	64
2015	9	20	3	Ford_Motor_Company	83
2015	9	20	14	Ford_Motor_Company	65
2015	9	20	22	Apple_Inc.	261
2015	9	20	22	Caterpillar	25
2015	9	21	7	Expedia,_Inc.	23
2015	9	21	7	Netflix	219
2015	9	21	7	Whole_Foods_Market	21
2015	9	21	9	Autodesk	27
2015	9	21	13	BlackRock	35
2015	9	21	20	Apple_Inc.	468
2015	9	21	20	BlackRock	69
2015	9	21	20	NetApp	26
2015	9	21	23	Pfizer	34
2015	9	22	10	Autodesk	33
2015	9	22	10	Hasbro	105
2015	9	22	12	TripAdvisor	28
2015	9	22	12	Whole_Foods_Market	23
2015	9	22	20	TripAdvisor	27
2015	8	3	1	Ford_Motor_Company	73
2015	8	3	11	Cisco_Systems	79
2015	8	3	22	Citrix_Systems	32
2015	8	4	4	EMC_Corporation	39
2015	8	4	4	Pfizer	40
2015	8	4	9	American_Airlines_Group	28
2015	8	4	9	Oracle_Corporation	101
2015	8	4	18	Citigroup	66
2015	8	4	18	Oracle_Corporation	153
2015	8	5	10	Citigroup	39
2015	8	6	5	Micron_Technology	20
2015	8	6	5	Pfizer	27
2015	8	6	10	Cisco_Systems	88
2015	8	6	10	Gilead_Sciences	36
2015	8	6	10	Netflix	226
2015	8	6	13	First_Solar	23
2015	8	6	15	Akamai_Technologies	73
2015	8	6	15	Automatic_Data_Processing	41
2015	8	6	15	Caterpillar	42
2015	8	6	15	MetLife	25
2015	8	6	22	Citrix_Systems	25
2015	8	6	22	Visa_Inc.	33
2015	8	7	8	Akamai_Technologies	56
2015	8	7	8	Analog_Devices	21
2015	8	7	8	Apple_Inc.	218
2015	8	7	18	Micron_Technology	53
2015	8	7	18	Visa_Inc.	28
2015	8	7	20	Automatic_Data_Processing	22
2015	8	7	20	Harman_International_Industries	21
2015	8	8	10	Hasbro	20
2015	8	8	13	Target_Corporation	48
2015	8	8	21	Cisco_Systems	28
2015	8	9	0	Pfizer	27
2015	8	9	16	Nordstrom	25
2015	8	9	16	Oracle_Corporation	89
2015	8	9	19	EMC_Corporation	28
2015	8	9	19	Netflix	398
2015	8	10	9	Citrix_Systems	46
2015	8	10	9	Ford_Motor_Company	89
